type,lane,startmeasure,startposition,endmeasure,endposition
1,132,1,3,1,3
1,132,1,1,1,1
1,132,1,2,1,2
1,132,2,1,2,1
1,132,2,3,2,3
0,132,2,0,2,0
1,132,2,0,2,0
1,132,2,1,2,1
1,132,2,3,2,3
1,132,2,1,2,1
1,132,3,2,3,2
1,132,3,3,3,3
1,132,3,2,3,2
1,132,4,0,4,0
1,132,4,1,4,1
0,132,4,1,4,1
0,132,4,3,4,3
1,132,4,0,4,0
1,132,4,0,4,0
1,132,5,3,5,3
1,132,5,2,5,2
1,132,5,2,5,2
1,132,6,0,6,0
1,132,6,3,6,3
0,132,6,3,6,3
1,132,6,0,6,0
1,132,6,1,6,1
1,132,6,1,6,1
1,132,6,0,6,0
1,132,7,2,7,2
1,132,7,1,7,1
1,132,7,2,7,2
1,132,8,0,8,0
1,132,8,1,8,1
0,132,8,3,8,3
1,132,8,1,8,1
1,132,8,1,8,1
1,132,9,3,9,3
1,132,9,1,9,1
1,132,9,0,9,0
1,132,9,2,9,2
1,132,9,2,9,2
1,132,10,0,10,0
1,132,10,1,10,1
1,132,10,1,10,1
1,132,10,3,10,3
1,132,10,3,10,3
1,132,10,1,10,1
1,132,11,3,11,3
1,132,11,1,11,1
1,132,11,0,11,0
1,132,11,2,11,2
1,132,11,2,11,2
1,132,12,1,12,1
0,132,12,1,12,1
1,132,12,3,12,3
1,132,12,0,12,0
1,132,12,3,12,3
1,132,13,1,13,1
1,132,13,3,13,3
1,132,13,0,13,0
1,132,13,2,13,2
1,132,13,2,13,2
1,132,14,3,14,3
1,132,14,0,14,0
0,132,14,1,14,1
1,132,14,1,14,1
1,132,14,3,14,3
1,132,14,0,14,0
1,132,14,3,14,3
1,132,15,0,15,0
1,132,15,2,15,2
1,132,15,2,15,2
1,133,0,1,0,1
0,133,0,1,0,1
0,133,0,3,0,3
1,133,0,0,0,0
1,133,0,0,0,0
1,133,0,0,0,0
1,133,1,2,1,2
1,133,1,3,1,3
1,133,1,2,1,2
1,133,2,0,2,0
1,133,2,3,2,3
1,133,2,3,2,3
1,133,2,1,2,1
0,133,2,1,2,1
1,133,2,0,2,0
1,133,2,0,2,0
1,133,3,3,3,3
1,133,3,2,3,2
1,133,3,2,3,2
1,133,4,0,4,0
1,133,4,1,4,1
0,133,4,3,4,3
1,133,4,1,4,1
1,133,4,0,4,0
1,133,5,2,5,2
1,133,5,0,5,0
1,133,5,3,5,3
1,133,5,1,5,1
1,133,5,2,5,2
1,133,6,3,6,3
1,133,6,1,6,1
0,133,6,3,6,3
1,133,6,1,6,1
1,133,6,0,6,0
1,133,6,0,6,0
1,133,6,1,6,1
1,133,7,1,7,1
1,133,7,2,7,2
1,133,7,2,7,2
1,133,8,0,8,0
0,133,8,1,8,1
0,133,8,3,8,3
1,133,8,0,8,0
1,133,8,1,8,1
1,133,8,1,8,1
1,133,9,3,9,3
1,133,9,2,9,2
1,133,9,2,9,2
1,133,10,1,10,1
1,133,10,1,10,1
0,133,10,3,10,3
1,133,10,3,10,3
1,133,10,0,10,0
1,133,10,0,10,0
1,133,10,1,10,1
1,133,11,0,11,0
1,133,11,2,11,2
1,133,11,2,11,2
1,133,12,1,12,1
0,133,12,0,12,0
1,133,12,3,12,3
1,133,12,1,12,1
1,133,12,3,12,3
1,133,13,0,13,0
1,133,13,2,13,2
1,133,13,3,13,3
1,133,13,1,13,1
1,133,13,2,13,2
1,133,14,0,14,0
1,133,14,3,14,3
1,133,14,0,14,0
1,133,14,1,14,1
0,133,14,3,14,3
1,133,14,1,14,1
1,133,14,1,14,1
1,133,15,1,15,1
1,133,15,0,15,0
1,133,15,2,15,2
1,133,15,2,15,2
0,134,0,1,0,1
0,134,0,3,0,3
1,134,0,0,0,0
1,134,0,0,0,0
1,134,0,0,0,0
1,134,1,2,1,2
1,134,1,1,1,1
1,134,1,0,1,0
1,134,1,3,1,3
1,134,1,2,1,2
1,134,2,1,2,1
1,134,2,3,2,3
1,134,2,3,2,3
1,134,2,0,2,0
0,134,2,0,2,0
1,134,2,1,2,1
1,134,2,1,2,1
1,134,3,3,3,3
1,134,3,2,3,2
1,134,3,2,3,2
1,134,4,1,4,1
0,134,4,3,4,3
1,134,4,0,4,0
1,134,4,0,4,0
1,134,4,0,4,0
1,134,5,1,5,1
1,134,5,3,5,3
1,134,5,1,5,1
1,134,5,2,5,2
1,134,5,2,5,2
0,134,6,1,6,1
1,134,6,0,6,0
1,134,6,3,6,3
1,134,6,3,6,3
1,134,6,0,6,0
1,134,6,1,6,1
1,134,6,0,6,0
1,134,7,0,7,0
1,134,7,3,7,3
1,134,7,1,7,1
1,134,7,2,7,2
1,134,7,2,7,2
0,134,8,3,8,3
1,134,8,0,8,0
1,134,8,1,8,1
1,134,8,1,8,1
1,134,8,1,8,1
1,134,9,0,9,0
1,134,9,2,9,2
1,134,9,0,9,0
1,134,9,3,9,3
1,134,9,2,9,2
1,134,10,0,10,0
1,134,10,1,10,1
0,134,10,3,10,3
1,134,10,3,10,3
1,134,10,1,10,1
1,134,10,0,10,0
1,134,10,0,10,0
1,134,11,2,11,2
1,134,11,3,11,3
1,134,11,1,11,1
1,134,11,2,11,2
1,134,12,3,12,3
0,134,12,3,12,3
1,134,12,0,12,0
1,134,12,1,12,1
1,134,12,1,12,1
1,134,12,0,12,0
1,134,13,3,13,3
1,134,13,1,13,1
1,134,13,0,13,0
1,134,13,2,13,2
1,134,13,2,13,2
1,134,14,0,14,0
0,134,14,1,14,1
1,134,14,0,14,0
1,134,14,3,14,3
1,134,14,3,14,3
1,134,14,1,14,1
1,134,14,3,14,3
1,134,15,1,15,1
1,134,15,2,15,2
1,134,15,2,15,2
1,135,0,1,0,1
0,135,0,3,0,3
1,135,0,1,0,1
1,135,0,0,0,0
0,135,0,0,0,0
1,135,0,1,0,1
1,135,1,1,1,1
1,135,1,3,1,3
1,135,1,2,1,2
1,135,1,2,1,2
1,135,2,1,2,1
0,135,2,1,2,1
0,135,2,3,2,3
1,135,2,3,2,3
1,135,2,0,2,0
1,135,2,0,2,0
1,135,2,1,2,1
1,135,3,2,3,2
1,135,3,0,3,0
1,135,3,2,3,2
1,135,4,0,4,0
1,135,4,1,4,1
0,135,4,3,4,3
1,135,4,0,4,0
1,135,4,0,4,0
1,135,5,3,5,3
1,135,5,1,5,1
1,135,5,1,5,1
0,135,5,2,5,2
1,135,5,0,5,0
1,135,5,0,5,0
1,135,6,3,6,3
1,135,6,3,6,3
0,135,6,2,6,2
1,135,6,1,6,1
1,135,6,0,6,0
0,135,6,0,6,0
1,135,6,1,6,1
1,135,6,1,6,1
1,135,7,3,7,3
1,135,7,1,7,1
1,135,7,1,7,1
1,135,8,2,8,2
0,135,8,0,8,0
1,135,8,3,8,3
1,135,8,3,8,3
0,135,8,1,8,1
1,135,8,2,8,2
1,135,9,0,9,0
1,135,9,3,9,3
0,135,9,1,9,1
1,135,10,3,10,3
0,135,10,3,10,3
0,135,10,0,10,0
1,135,10,2,10,2
1,135,10,0,10,0
1,135,10,1,10,1
1,135,10,3,10,3
1,135,11,1,11,1
1,135,11,1,11,1
1,135,11,1,11,1
1,135,12,3,12,3
1,135,12,3,12,3
1,135,12,0,12,0
1,135,12,3,12,3
1,135,12,0,12,0
1,135,13,2,13,2
1,135,13,0,13,0
1,135,13,3,13,3
1,135,13,1,13,1
0,135,13,1,13,1
1,135,14,0,14,0
1,135,14,2,14,2
1,135,14,3,14,3
0,135,14,3,14,3
1,135,14,0,14,0
1,135,14,1,14,1
1,135,14,2,14,2
1,135,15,0,15,0
0,135,15,1,15,1
0,136,0,0,0,0
1,136,0,1,0,1
1,136,0,3,0,3
1,136,0,3,0,3
1,136,1,2,1,2
1,136,1,1,1,1
1,136,1,3,1,3
1,136,1,0,1,0
1,136,1,1,1,1
1,136,1,1,1,1
1,136,2,3,2,3
1,136,2,1,2,1
0,136,2,3,2,3
1,136,2,0,2,0
1,136,2,0,2,0
1,136,2,2,2,2
1,136,2,1,2,1
1,136,3,0,3,0
1,136,3,1,3,1
1,136,3,1,3,1
1,136,4,3,4,3
0,136,4,0,4,0
0,136,4,2,4,2
1,136,4,1,4,1
1,136,4,3,4,3
1,136,4,3,4,3
1,136,5,1,5,1
1,136,5,0,5,0
1,136,5,1,5,1
0,136,6,0,6,0
1,136,6,2,6,2
1,136,6,0,6,0
1,136,6,3,6,3
1,136,6,3,6,3
1,136,6,1,6,1
1,136,6,3,6,3
1,136,7,2,7,2
1,136,7,1,7,1
1,136,7,1,7,1
1,136,8,1,8,1
1,136,8,2,8,2
0,136,8,0,8,0
1,136,8,3,8,3
1,136,8,1,8,1
1,136,9,1,9,1
1,136,9,3,9,3
1,136,9,0,9,0
1,136,9,2,9,2
1,136,9,1,9,1
1,136,10,3,10,3
1,136,10,1,10,1
1,136,10,0,10,0
1,136,10,0,10,0
1,136,10,2,10,2
1,136,10,2,10,2
1,136,11,1,11,1
1,136,11,3,11,3
1,136,11,0,11,0
1,136,11,1,11,1
1,136,11,1,11,1
1,136,12,3,12,3
0,136,12,1,12,1
1,136,12,2,12,2
1,136,12,0,12,0
1,136,12,0,12,0
1,136,13,0,13,0
1,136,13,2,13,2
1,136,13,3,13,3
1,136,13,1,13,1
1,136,13,1,13,1
1,136,14,3,14,3
1,136,14,0,14,0
1,136,14,3,14,3
0,136,14,2,14,2
1,136,14,1,14,1
1,136,14,0,14,0
1,136,14,0,14,0
1,136,15,1,15,1
1,136,15,3,15,3
1,136,15,1,15,1
1,137,0,1,0,1
0,137,0,2,0,2
0,137,0,0,0,0
1,137,0,3,0,3
1,137,0,3,0,3
1,137,0,3,0,3
1,137,1,1,1,1
1,137,1,0,1,0
1,137,1,1,1,1
1,137,2,3,2,3
1,137,2,0,2,0
1,137,2,0,2,0
0,137,2,1,2,1
1,137,2,3,2,3
1,137,2,2,2,2
1,137,2,3,2,3
1,137,3,1,3,1
1,137,3,0,3,0
1,137,3,1,3,1
1,137,4,1,4,1
0,137,4,0,4,0
1,137,4,2,4,2
1,137,4,3,4,3
1,137,4,3,4,3
1,137,5,3,5,3
1,137,5,1,5,1
1,137,5,0,5,0
1,137,5,1,5,1
1,137,5,1,5,1
1,137,6,3,6,3
1,137,6,3,6,3
1,137,6,1,6,1
0,137,6,0,6,0
1,137,6,0,6,0
1,137,6,2,6,2
1,137,6,1,6,1
1,137,7,2,7,2
1,137,7,1,7,1
1,137,7,1,7,1
1,137,8,3,8,3
0,137,8,1,8,1
0,137,8,0,8,0
1,137,8,3,8,3
1,137,8,2,8,2
1,137,8,2,8,2
1,137,9,1,9,1
1,137,9,0,9,0
1,137,9,1,9,1
1,137,10,3,10,3
1,137,10,2,10,2
1,137,10,0,10,0
0,137,10,0,10,0
1,137,10,1,10,1
1,137,10,3,10,3
1,137,10,2,10,2
1,137,11,3,11,3
1,137,11,1,11,1
1,137,11,1,11,1
1,137,12,1,12,1
1,137,12,0,12,0
1,137,12,2,12,2
0,137,12,3,12,3
1,137,12,0,12,0
1,137,13,2,13,2
1,137,13,0,13,0
1,137,13,3,13,3
1,137,13,1,13,1
1,137,13,1,13,1
1,137,14,1,14,1
1,137,14,2,14,2
1,137,14,0,14,0
0,137,14,0,14,0
1,137,14,3,14,3
1,137,14,3,14,3
1,137,14,2,14,2
1,137,15,3,15,3
1,137,15,1,15,1
1,137,15,1,15,1
1,137,15,1,15,1
1,138,0,3,0,3
1,138,0,3,0,3
0,138,0,0,0,0
0,138,0,1,0,1
1,138,0,3,0,3
1,138,1,3,1,3
1,138,1,0,1,0
1,138,1,2,1,2
1,138,1,1,1,1
1,138,1,1,1,1
1,138,2,1,2,1
1,138,2,0,2,0
1,138,2,0,2,0
0,138,2,3,2,3
1,138,2,3,2,3
1,138,2,2,2,2
1,138,2,1,2,1
1,138,3,0,3,0
1,138,3,1,3,1
1,138,3,1,3,1
1,138,4,3,4,3
0,138,4,0,4,0
1,138,4,3,4,3
1,138,4,2,4,2
1,138,4,3,4,3
1,138,5,0,5,0
1,138,5,1,5,1
1,138,5,1,5,1
1,138,5,2,5,2
1,138,5,1,5,1
1,138,6,0,6,0
1,138,6,3,6,3
1,138,6,0,6,0
1,138,6,3,6,3
0,138,6,2,6,2
1,138,6,1,6,1
1,138,6,3,6,3
1,138,7,3,7,3
1,138,7,2,7,2
1,138,7,1,7,1
1,138,7,0,7,0
1,138,7,1,7,1
1,138,8,2,8,2
1,138,8,3,8,3
0,138,8,0,8,0
1,138,8,1,8,1
1,138,8,1,8,1
1,138,9,0,9,0
1,138,9,3,9,3
1,138,9,3,9,3
1,138,9,1,9,1
1,138,9,1,9,1
1,138,10,1,10,1
0,138,10,0,10,0
1,138,10,0,10,0
1,138,10,2,10,2
1,138,10,3,10,3
1,138,10,3,10,3
1,138,10,3,10,3
1,138,11,0,11,0
1,138,11,2,11,2
1,138,11,1,11,1
1,138,11,1,11,1
1,138,12,1,12,1
1,138,12,3,12,3
1,138,12,2,12,2
0,138,12,0,12,0
1,138,12,0,12,0
1,138,12,3,12,3
1,138,13,1,13,1
1,138,13,3,13,3
1,138,13,0,13,0
1,138,13,2,13,2
1,138,13,1,13,1
1,138,14,3,14,3
0,138,14,2,14,2
1,138,14,3,14,3
1,138,14,0,14,0
1,138,14,1,14,1
1,138,14,0,14,0
1,138,14,0,14,0
1,138,15,1,15,1
1,138,15,1,15,1
1,138,15,1,15,1
0,139,0,3,0,3
0,139,0,0,0,0
1,139,0,2,0,2
1,139,0,3,0,3
1,139,0,1,0,1
1,139,0,1,0,1
1,139,1,1,1,1
1,139,1,0,1,0
1,139,1,2,1,2
1,139,1,1,1,1
0,139,2,1,2,1
0,139,2,0,2,0
1,139,2,0,2,0
1,139,2,3,2,3
1,139,2,3,2,3
1,139,2,2,2,2
1,139,2,2,2,2
1,139,3,3,3,3
1,139,3,1,3,1
1,139,3,1,3,1
0,139,4,0,4,0
1,139,4,3,4,3
1,139,4,1,4,1
1,139,4,3,4,3
1,139,4,3,4,3
1,139,5,1,5,1
1,139,5,0,5,0
1,139,5,2,5,2
0,139,5,1,5,1
1,139,5,3,5,3
1,139,5,3,5,3
1,139,6,2,6,2
0,139,6,1,6,1
0,139,6,3,6,3
1,139,6,3,6,3
0,139,6,0,6,0
1,139,6,1,6,1
1,139,7,1,7,1
0,139,7,0,7,0
1,139,7,3,7,3
1,139,8,0,8,0
1,139,8,3,8,3
1,139,8,3,8,3
1,139,8,2,8,2
1,139,8,1,8,1
1,139,8,3,8,3
1,139,8,3,8,3
1,139,9,0,9,0
1,139,9,1,9,1
1,139,9,1,9,1
1,139,9,0,9,0
1,139,9,2,9,2
1,139,9,1,9,1
0,139,10,0,10,0
0,139,10,3,10,3
1,139,10,3,10,3
1,139,10,1,10,1
1,139,10,2,10,2
1,139,10,0,10,0
1,139,10,2,10,2
1,139,11,0,11,0
1,139,11,1,11,1
1,139,11,0,11,0
1,139,11,0,11,0
1,139,11,3,11,3
1,139,11,0,11,0
1,139,12,3,12,3
1,139,12,3,12,3
1,139,12,2,12,2
1,139,12,1,12,1
1,139,12,3,12,3
1,139,12,2,12,2
1,139,13,0,13,0
0,139,13,1,13,1
1,139,13,1,13,1
1,139,13,3,13,3
1,139,14,3,14,3
1,139,14,1,14,1
0,139,14,0,14,0
1,139,14,3,14,3
1,139,14,2,14,2
1,139,14,3,14,3
1,139,14,0,14,0
1,139,14,1,14,1
1,139,15,0,15,0
1,139,15,0,15,0
1,139,15,1,15,1
1,139,15,2,15,2
1,139,15,0,15,0
1,139,15,1,15,1
1,140,0,3,0,3
1,140,0,1,0,1
1,140,0,2,0,2
1,140,0,2,0,2
1,140,0,3,0,3
1,140,0,0,0,0
1,140,1,3,1,3
1,140,1,1,1,1
1,140,1,0,1,0
1,140,1,0,1,0
1,140,1,0,1,0
1,140,1,1,1,1
1,140,2,1,2,1
1,140,2,3,2,3
0,140,2,0,2,0
0,140,2,3,2,3
1,140,2,2,2,2
1,140,2,1,2,1
1,140,2,1,2,1
1,140,3,0,3,0
1,140,3,1,3,1
1,140,3,0,3,0
1,140,3,2,3,2
1,140,3,1,3,1
1,140,4,3,4,3
1,140,4,1,4,1
1,140,4,2,4,2
1,140,4,0,4,0
1,140,4,2,4,2
1,140,4,1,4,1
1,140,5,3,5,3
1,140,5,0,5,0
1,140,5,0,5,0
1,140,5,0,5,0
1,140,5,3,5,3
1,140,6,3,6,3
1,140,6,3,6,3
0,140,6,0,6,0
0,140,6,1,6,1
0,140,6,2,6,2
1,140,6,1,6,1
1,140,6,0,6,0
1,140,6,3,6,3
1,140,7,1,7,1
1,140,7,0,7,0
1,140,7,3,7,3
1,140,7,0,7,0
1,140,8,3,8,3
1,140,8,3,8,3
1,140,8,2,8,2
1,140,8,1,8,1
1,140,8,3,8,3
1,140,8,2,8,2
1,140,9,1,9,1
1,140,9,0,9,0
1,140,9,1,9,1
1,140,9,3,9,3
1,140,9,1,9,1
1,140,10,3,10,3
0,140,10,0,10,0
1,140,10,3,10,3
0,140,10,1,10,1
1,140,10,1,10,1
0,140,10,2,10,2
1,140,10,0,10,0
1,140,10,3,10,3
1,140,11,0,11,0
1,140,11,0,11,0
1,140,11,1,11,1
1,140,11,0,11,0
1,140,12,3,12,3
1,140,12,2,12,2
1,140,12,1,12,1
1,140,12,1,12,1
1,140,12,3,12,3
1,140,12,0,12,0
1,140,13,1,13,1
1,140,13,3,13,3
1,140,13,0,13,0
1,140,13,2,13,2
1,140,13,0,13,0
0,140,14,0,14,0
1,140,14,3,14,3
1,140,14,2,14,2
0,140,14,3,14,3
0,140,14,0,14,0
1,140,14,1,14,1
1,140,14,2,14,2
1,140,14,1,14,1
1,140,15,0,15,0
1,140,15,1,15,1
1,140,15,3,15,3
1,140,15,1,15,1
1,141,0,2,0,2
1,141,0,0,0,0
1,141,0,3,0,3
1,141,0,3,0,3
1,141,0,3,0,3
1,141,0,0,0,0
1,141,0,3,0,3
1,141,1,1,1,1
1,141,1,1,1,1
1,141,1,0,1,0
1,141,1,0,1,0
1,141,1,0,1,0
1,141,2,3,2,3
1,141,2,0,2,0
1,141,2,1,2,1
0,141,2,3,2,3
1,141,2,0,2,0
1,141,2,1,2,1
1,141,3,2,3,2
0,141,3,0,3,0
1,141,3,3,3,3
1,141,3,1,3,1
1,141,3,1,3,1
1,141,3,1,3,1
1,141,4,1,4,1
1,141,4,2,4,2
0,141,4,0,4,0
1,141,4,3,4,3
1,141,4,1,4,1
1,141,5,3,5,3
1,141,5,1,5,1
0,141,5,0,5,0
1,141,5,2,5,2
1,141,5,3,5,3
1,141,5,3,5,3
1,141,6,3,6,3
1,141,6,0,6,0
0,141,6,0,6,0
1,141,6,1,6,1
1,141,6,2,6,2
1,141,6,2,6,2
1,141,6,3,6,3
1,141,6,1,6,1
1,141,7,2,7,2
1,141,7,1,7,1
1,141,7,0,7,0
1,141,7,1,7,1
1,141,8,1,8,1
1,141,8,3,8,3
1,141,8,0,8,0
1,141,8,0,8,0
1,141,8,2,8,2
1,141,8,3,8,3
1,141,8,0,8,0
1,141,8,1,8,1
1,141,9,3,9,3
1,141,9,2,9,2
1,141,9,1,9,1
1,141,9,2,9,2
1,141,9,0,9,0
1,141,10,1,10,1
1,141,10,1,10,1
1,141,10,0,10,0
0,141,10,2,10,2
0,141,10,3,10,3
0,141,10,0,10,0
1,141,10,0,10,0
1,141,10,3,10,3
1,141,11,3,11,3
1,141,11,3,11,3
1,141,11,1,11,1
1,141,11,3,11,3
1,141,12,0,12,0
1,141,12,0,12,0
1,141,12,1,12,1
1,141,12,0,12,0
1,141,12,1,12,1
1,141,12,3,12,3
1,141,13,1,13,1
1,141,13,2,13,2
1,141,13,3,13,3
1,141,13,3,13,3
1,141,13,0,13,0
1,141,14,1,14,1
1,141,14,0,14,0
0,141,14,1,14,1
0,141,14,3,14,3
0,141,14,3,14,3
1,141,14,0,14,0
1,141,14,2,14,2
1,141,15,2,15,2
1,141,15,3,15,3
1,141,15,1,15,1
1,141,15,0,15,0
1,141,15,2,15,2
1,142,0,1,0,1
1,142,0,0,0,0
1,142,0,1,0,1
1,142,0,3,0,3
1,142,0,0,0,0
1,142,0,1,0,1
1,142,1,0,1,0
1,142,1,3,1,3
1,142,1,3,1,3
1,142,1,1,1,1
1,142,1,3,1,3
1,142,2,0,2,0
0,142,2,0,2,0
1,142,2,1,2,1
0,142,2,2,2,2
0,142,2,3,2,3
1,142,2,1,2,1
1,142,2,3,2,3
1,142,2,1,2,1
1,142,3,2,3,2
1,142,3,3,3,3
1,142,3,1,3,1
1,142,3,3,3,3
1,142,4,0,4,0
1,142,4,1,4,1
1,142,4,1,4,1
1,142,4,2,4,2
1,142,4,1,4,1
1,142,4,1,4,1
1,142,5,2,5,2
1,142,5,3,5,3
1,142,5,0,5,0
1,142,5,2,5,2
1,142,5,0,5,0
0,142,6,3,6,3
1,142,6,0,6,0
0,142,6,1,6,1
0,142,6,2,6,2
1,142,6,1,6,1
1,142,6,0,6,0
1,142,6,3,6,3
1,142,6,0,6,0
1,142,7,3,7,3
1,142,7,3,7,3
1,142,7,0,7,0
1,142,7,3,7,3
0,142,8,0,8,0
1,142,8,0,8,0
1,142,8,2,8,2
1,142,8,1,8,1
1,142,8,2,8,2
1,142,8,3,8,3
1,142,8,0,8,0
1,142,9,3,9,3
1,142,9,3,9,3
1,142,9,1,9,1
1,142,9,1,9,1
1,142,9,3,9,3
1,142,10,1,10,1
1,142,10,0,10,0
0,142,10,2,10,2
1,142,10,3,10,3
1,142,10,0,10,0
0,142,10,1,10,1
1,142,10,3,10,3
1,142,10,1,10,1
1,142,11,3,11,3
1,142,11,2,11,2
1,142,11,0,11,0
1,142,11,3,11,3
1,142,12,0,12,0
1,142,12,1,12,1
1,142,12,0,12,0
1,142,12,2,12,2
1,142,13,0,13,0
1,142,13,3,13,3
1,142,13,1,13,1
1,142,13,2,13,2
1,142,13,1,13,1
1,142,13,2,13,2
0,142,14,0,14,0
0,142,14,3,14,3
1,142,14,0,14,0
1,142,14,1,14,1
1,142,14,3,14,3
1,142,14,2,14,2
1,142,14,1,14,1
1,142,14,2,14,2
1,142,14,1,14,1
0,142,15,1,15,1
0,142,15,0,15,0
0,142,15,3,15,3
1,142,15,3,15,3
1,142,15,0,15,0
1,143,0,1,0,1
1,143,0,2,0,2
0,143,0,1,0,1
1,143,0,0,0,0
1,143,0,3,0,3
1,143,0,0,0,0
1,143,0,3,0,3
0,143,1,3,1,3
0,143,1,3,1,3
0,143,1,0,1,0
0,143,1,0,1,0
1,143,1,2,1,2
1,143,1,1,1,1
1,143,2,0,2,0
1,143,2,3,2,3
0,143,2,1,2,1
1,143,2,2,2,2
1,143,2,1,2,1
1,143,2,2,2,2
1,143,2,1,2,1
0,143,3,2,3,2
0,143,3,1,3,1
0,143,3,0,3,0
0,143,3,3,3,3
1,143,3,0,3,0
1,143,3,3,3,3
1,143,4,3,4,3
1,143,4,0,4,0
0,143,4,1,4,1
1,143,4,0,4,0
1,143,4,3,4,3
1,143,4,0,4,0
1,143,4,3,4,3
0,143,5,3,5,3
0,143,5,2,5,2
0,143,5,0,5,0
0,143,5,1,5,1
1,143,5,0,5,0
1,143,5,3,5,3
0,143,6,1,6,1
0,143,6,2,6,2
1,143,6,3,6,3
0,143,6,0,6,0
0,143,6,1,6,1
1,143,6,3,6,3
1,143,6,0,6,0
1,143,6,3,6,3
1,143,7,1,7,1
0,143,7,0,7,0
1,143,7,3,7,3
1,143,8,2,8,2
1,143,8,3,8,3
1,143,8,3,8,3
1,143,8,1,8,1
1,143,8,1,8,1
1,143,8,3,8,3
1,143,8,3,8,3
1,143,9,0,9,0
1,143,9,1,9,1
1,143,9,1,9,1
1,143,9,2,9,2
1,143,9,1,9,1
0,143,10,1,10,1
1,143,10,1,10,1
1,143,10,2,10,2
0,143,10,3,10,3
1,143,10,0,10,0
1,143,10,3,10,3
1,143,10,0,10,0
1,143,10,2,10,2
1,143,11,1,11,1
1,143,11,0,11,0
1,143,11,0,11,0
1,143,11,3,11,3
1,143,11,0,11,0
1,143,11,0,11,0
1,143,12,3,12,3
1,143,12,2,12,2
1,143,12,3,12,3
1,143,12,3,12,3
1,143,12,1,12,1
1,143,13,0,13,0
1,143,13,1,13,1
1,143,13,2,13,2
1,143,13,1,13,1
1,143,13,3,13,3
1,143,14,3,14,3
0,143,14,3,14,3
0,143,14,1,14,1
0,143,14,0,14,0
1,143,14,2,14,2
1,143,14,1,14,1
1,143,14,0,14,0
1,143,14,1,14,1
1,143,15,0,15,0
1,143,15,1,15,1
1,143,15,0,15,0
1,143,15,2,15,2
1,143,15,0,15,0
1,144,0,3,0,3
1,144,0,1,0,1
1,144,0,2,0,2
1,144,0,0,0,0
1,144,0,2,0,2
1,144,1,1,1,1
1,144,1,0,1,0
1,144,1,0,1,0
1,144,1,1,1,1
1,144,1,3,1,3
1,144,2,3,2,3
1,144,2,2,2,2
0,144,2,3,2,3
0,144,2,0,2,0
1,144,2,1,2,1
1,144,2,0,2,0
1,144,2,1,2,1
1,144,2,3,2,3
1,144,3,1,3,1
1,144,3,3,3,3
1,144,3,0,3,0
1,144,3,2,3,2
1,144,3,1,3,1
1,144,4,3,4,3
1,144,4,2,4,2
1,144,4,0,4,0
1,144,4,3,4,3
1,144,4,2,4,2
1,144,4,0,4,0
1,144,4,3,4,3
1,144,5,0,5,0
1,144,5,0,5,0
1,144,5,1,5,1
1,144,5,0,5,0
1,144,5,3,5,3
1,144,6,2,6,2
1,144,6,3,6,3
0,144,6,1,6,1
1,144,6,0,6,0
1,144,6,3,6,3
0,144,6,1,6,1
1,144,6,3,6,3
1,144,6,0,6,0
1,144,6,0,6,0
1,144,7,1,7,1
1,144,7,0,7,0
1,144,7,3,7,3
1,144,7,0,7,0
1,144,8,1,8,1
1,144,8,3,8,3
1,144,8,3,8,3
1,144,8,3,8,3
1,144,8,1,8,1
1,144,8,1,8,1
1,144,9,0,9,0
1,144,9,1,9,1
1,144,9,3,9,3
1,144,9,1,9,1
0,144,10,1,10,1
1,144,10,3,10,3
1,144,10,3,10,3
0,144,10,0,10,0
1,144,10,1,10,1
1,144,10,2,10,2
1,144,10,0,10,0
1,144,11,0,11,0
1,144,11,0,11,0
1,144,11,1,11,1
1,144,11,0,11,0
1,144,12,1,12,1
1,144,12,2,12,2
1,144,12,3,12,3
1,144,12,1,12,1
1,144,12,0,12,0
1,144,13,1,13,1
1,144,13,0,13,0
1,144,13,2,13,2
1,144,13,0,13,0
0,144,14,0,14,0
1,144,14,2,14,2
1,144,14,1,14,1
0,144,14,0,14,0
1,144,14,3,14,3
1,144,14,3,14,3
1,144,14,1,14,1
1,144,14,2,14,2
1,144,15,0,15,0
1,144,15,1,15,1
1,144,15,3,15,3
1,144,15,1,15,1
1,145,0,3,0,3
1,145,0,0,0,0
1,145,0,3,0,3
1,145,0,2,0,2
1,145,0,3,0,3
1,145,0,3,0,3
1,145,0,0,0,0
1,145,1,1,1,1
1,145,1,0,1,0
1,145,1,1,1,1
1,145,1,0,1,0
1,145,1,0,1,0
1,145,2,1,2,1
0,145,2,3,2,3
1,145,2,3,2,3
1,145,2,0,2,0
1,145,2,0,2,0
1,145,2,1,2,1
1,145,3,1,3,1
1,145,3,3,3,3
1,145,3,2,3,2
0,145,3,0,3,0
1,145,3,1,3,1
1,145,3,1,3,1
1,145,4,1,4,1
1,145,4,2,4,2
0,145,4,0,4,0
1,145,4,3,4,3
1,145,4,1,4,1
0,145,5,0,5,0
1,145,5,3,5,3
1,145,5,2,5,2
1,145,5,3,5,3
1,145,5,3,5,3
0,145,6,2,6,2
0,145,6,1,6,1
0,145,6,3,6,3
1,145,6,0,6,0
1,145,6,1,6,1
0,145,6,3,6,3
1,145,6,0,6,0
1,145,7,0,7,0
1,145,7,2,7,2
1,145,7,0,7,0
